FileName,DeveloperId,DeveloperName,ProjectId,ChangeType
AgeCalculator.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeBrowser.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimePerformance.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Chronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeComparator.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeConstants.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeFieldProperty.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Instant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
MutableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
MutableDateTimeFieldProperty.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadWritableInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadableInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DelegateChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DelegateDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DividedDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
FractionalDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
LimitDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
NonZeroDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
OffsetDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
RemainderDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ZonedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
BuddhistChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
BuddhistEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
CutoverChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJCenturyChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJDayOfMonthDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJDayOfWeekDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJDayOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJLocaleSymbols.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJMonthOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJWeekOfWeekyearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJWeekyearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJYearOfEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GJZonedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
GregorianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
JulianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
JulianWithYearZeroChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ProlepticChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ISOChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDateTimeFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeFormatterBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeParser.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeParserBucket.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimePrinter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
FormatUtils.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ISODateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
CachedDateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeZoneBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DefaultNameProvider.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
FixedDateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
NameProvider.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Provider.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ZoneInfoCompiler.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ZoneInfoProvider.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractTestAbstractInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractTestDateTimeCommon.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractTestDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractTestReadableInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
BulkMDTTests.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
BulkTest.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestBuddhistChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestConstructors.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestDateTimeComparator.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestDateTimeCtors.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestDateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestDateTimeFormatterBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestDateTimeParserBucket.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMDTAdd.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMDTAddWrapped.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMDTGet.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMDTSet.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMutableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestMutableDateTimeCtors.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestTimePeriod.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestTimePeriodFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestBuddhistEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Test.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfMonthField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfWeekField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMonthOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJWeekOfWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGregorianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestJulianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestJulianDayOfMonthField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestJulianMonthOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestJulianWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestJulianYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractTestGJDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJClockhourOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJClockhourOfHalfdayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfMonthDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfWeekDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJDayOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJHalfdayOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJHourOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJHourOfHalfdayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMillisOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMillisOfSecondDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMinuteOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMinuteOfHourDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJMonthOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJSecondOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJSecondOfMinuteDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJYearOfCenturyDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestGJYearOfEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestSuiteGJ.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOClockhourOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOClockhourOfHalfdayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISODayOfMonthDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISODayOfWeekDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISODayOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOHalfdayOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOHourOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOHourOfHalfdayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOMillisOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOMillisOfSecondDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOMinuteOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOMinuteOfHourDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOMonthOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOSecondOfDayDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestISOSecondOfMinuteDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestSuiteISO.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AgeCalculator.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeBrowser.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimePerformance.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractDateTimeFieldProperty.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDuration.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractPartialInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Chronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateOnly.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeComparator.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeConstants.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeFieldProperty.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
Duration.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationType.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Instant.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
MutableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
MutableDateTimeFieldProperty.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
MutableDuration.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
PartialInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadWritableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadWritableDuration.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadWritableInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ReadableDateTime.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ReadableDuration.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadableInstant.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TimeOnly.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DecoratedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DecoratedDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,RENAME
DecoratedDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DelegatedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,RENAME
DelegatedDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DelegatedDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DividedDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ImpreciseDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
LenientChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
LenientDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
LimitChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
MillisDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
NonZeroDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
OffsetDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
PreciseDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
PreciseDurationDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
PreciseDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
RemainderDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ScaledDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
StrictChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
StrictDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
UnsupportedDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
UnsupportedDurationField.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Utils.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ZonedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
BuddhistChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
BuddhistEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
CutoverChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJCenturyChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJDayOfMonthDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJDayOfWeekDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJDayOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJLocaleSymbols.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJMonthOfYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJWeekOfWeekyearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJWeekyearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJYearOfEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GJZonedChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
GregorianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
JulianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
JulianWithYearZeroChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ProlepticChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ISOChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
CalendarConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
Converter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ConverterManager.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ConverterSet.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
InstantConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
LongConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
PartialInstantConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadableDurationConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
ReadableInstantConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
StringConverter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
AbstractDateTimeFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractDurationFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeFormatterBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeParser.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeParserBucket.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimePrinter.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DurationFieldAffix.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationFormatter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationFormatterBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationParser.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DurationPrinter.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
FormatUtils.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ISODateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
CachedDateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeZoneBuilder.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
DateTimeZonePermission.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
DefaultNameProvider.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
FixedDateTimeZone.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ZoneInfoCompiler.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ZoneInfoProvider.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractTestDateTimeCommon.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
BulkTest.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
ClassLoadTest.java,Stephen Colebourne,Stephen Colebourne,joda-time,ADD
TestConstructors.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestDateTimeComparator.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestDateTimeFormat.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestMDTAdd.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestMDTAddWrapped.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestMDTGet.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestMDTSet.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
Test.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJDayOfMonthField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJDayOfWeekField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJDayOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJMonthOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJWeekOfWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGregorianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestJulianChronology.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestJulianDayOfMonthField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestJulianMonthOfYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestJulianWeekyearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestJulianYearField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJYearDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
TestGJYearOfEraDateTimeField.java,Stephen Colebourne,Stephen Colebourne,joda-time,MODIFY
AbstractDuration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
UTCProvider.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
DateTimeZone.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
AbstractDateTimeFormatter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeFormat.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeFormatterBuilder.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationFormatterBuilder.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationFormat.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
DurationFormatterBuilder.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationFormat.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ZoneInfoCompiler.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeZone.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ISODurationFormat.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
ConverterManager.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
StringConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
InstantConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
LongConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ReadableDurationConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
MutableDateTime.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
AbstractDuration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
Duration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
MutableDuration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ZoneInfoCompiler.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
AbstractInterval.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
Interval.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
MutableInterval.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
ReadWritableInterval.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
ReadableInterval.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
ConverterManager.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ReadableIntervalConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,ADD
DurationConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
AbstractDuration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationType.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ReadableDuration.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeFormatter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeParser.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimePrinter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationFormatter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationParser.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationPrinter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DateTimeField.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationField.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
DurationConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
LongConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ReadableDurationConverter.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
ConverterManager.java,Brian S O'Neill,Brian S O'Neill,joda-time,MODIFY
